1,01,08:10-09:00
2,02,09:05-09:55
3,03,10:15-11:05
4,04,11:10-12:00
5,0N,12:00-13:30
6,05,13:30-14:20
7,06,14:25-15:15
8,07,15:35-16:25
9,08,16:30-17:20
10,0E,17:20-18:30
11,09,18:30-19:15
12,10,19:15-20:00
13,11,20:10-20:55
14,12,20:55-21:40
